#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
92,Malik Gumbs,DT,Old Dominion,23.9,5106,295,95.7,-1.1,13.5,Gumbs,5106,295,,,,5.29,2.91,1.83,4.87,7.83,32,26.5,8.83
93,Jaylen Jordan,DT,Southern,,6034,297,95.5,-1.1,13.3,Jordan,6034,297,,9.5,,5,2.9,1.73,4.71,7.59,14,25.5,9
94,Chuka Ndulue,DT,Oklahoma,,6016,281,94.6,-1.2,11.9,Ndulue,6016,281,32.75,9.88,78,5.15,3,1.83,4.55,7.96,28,28,8.92
95,Justin Martin,DT,Arkansas Tech,,6007,273,94.6,-1.2,11.9,Martin,6007,273,,,,5.21,2.89,1.75,4.64,7.88,35,27,8.75
96,Tyrone Smith,DT,Penn State,23.1,6036,288,94.2,-1.2,11.3,Smith,6036,288,,,,5.03,2.93,1.8,,,22,26.5,8.83
97,Barron Dixon,DT,Vanderbilt,23,6032,302,94.1,-1.2,11.2,Dixon,6032,302,,,,5.34,3.04,1.76,4.72,7.77,19,30,8.25
98,Crishon Rose,DT,East Carolina,24.5,6024,299,94.1,-1.2,11.2,Rose,6024,299,,,,5.03,2.89,1.75,4.62,7.9,20,25.5,8.75
99,Noel Clarke,DT,Norfolk State,25.5,6030,304,94.1,-1.2,11.2,Clarke,6030,304,,,,5.29,3.03,1.81,,,18,28.5,8.75
100,Justin Yancey,DT,Fordham,24,6000,289,93.7,-1.2,10.7,Yancey,6000,289,,,,5.25,2.96,1.78,4.9,7.59,26,25.5,8.83
101,Lavon Hooks,DT,Mississippi,23.7,6033,312,93.6,-1.3,10.5,Hooks,6033,312,,10.25,,5.23,3,1.86,4.82,7.66,18,27,8.75
102,Jeremiah Farley,DT,Houston,24,5114,294,93.5,-1.3,10.4,Farley,5114,294,31.5,9.75,,5.3,3.05,1.8,4.87,7.77,33,27,8.25
103,Leon Orr,DT,Florida,,6047,323,93.4,-1.3,10.3,Orr,6047,323,34.125,9.375,81.125,5.16,2.98,1.84,4.9,8.26,20,28,8.33
104,Richard Burge,DT,Texas-San Antonio,23.6,6031,297,93.4,-1.3,10.3,Burge,6031,297,,,,5.12,3.06,1.71,4.77,7.78,22,25.5,8.33
105,Tonga Takai,DT,Montana,22.9,6020,299,93.4,-1.3,10.3,Takai,6020,299,32,9.25,,5.31,2.96,1.87,4.76,7.8,27,27.5,8.67
106,Troy Moore,DT,Sacred Heart,23.6,6024,291,93.3,-1.3,10.2,Moore,6024,291,,9.25,,5.26,2.88,1.8,4.75,7.75,34,28.5,7.92
107,DeAngelo Brooks,DT,Louisiana Tech,,5117,300,93.3,-1.3,10.2,Brooks,5117,300,,,,4.91,2.83,1.82,4.74,8.13,18,28.5,8.58
108,Keontae Hollis,DT,Akron,23.1,6003,289,93.1,-1.3,9.9,Hollis,6003,289,,,,5.13,3.01,1.83,4.84,8.21,24,29.5,8.83
109,Curtis Hill,DT,South Carolina State,,6010,300,93.1,-1.3,9.9,Hill,6010,300,,,,5.16,,,,,28,25.5,8.33
110,Austin Teitsma,DT,Illinois,24.3,6016,277,93.1,-1.3,9.9,Teitsma,6016,277,,,,5.24,3.01,1.82,4.53,7.66,28,26,9
111,Corey Stone,DT,Ferris State,,5115,289,92.3,-1.3,8.9,Stone,5115,289,,,,5.23,2.89,1.8,4.73,7.75,24,31,8.08
112,Terry Redden,DT,Memphis,22,6015,292,92,-1.4,8.6,Redden,6015,292,,10.25,,5.01,2.88,1.81,5.03,7.78,27,28.5,8.17
113,Marques Johnson,DT,BYU,,6011,300,91.8,-1.4,8.4,Johnson,6011,300,32.5,9.25,,5.37,3.09,1.85,4.63,7.7,29,28,8
114,Abe Cajuste,DT,Illinois,22.2,6011,287,91.7,-1.4,8.2,Cajuste,6011,287,,,,5.4,3.11,1.76,4.76,8,33,27.5,8.17
115,Eddie Goldman,DT,Florida State,21.7,6037,336,91.6,-1.4,8.2,Goldman,6037,336,33.125,10.125,79.625,5.28,3.03,1.89,4.82,7.62,19,24.5,
116,Devonte Brown,DT,North Carolina,22.8,6040,307,91.4,-1.4,8,Brown,6040,307,,,,5.18,2.98,1.8,4.96,7.65,26,24.5,8.25
117,Brandon Ivory,DT,Alabama,,6024,309,91.2,-1.4,7.7,Ivory,6024,309,32.5,10.38,,5.34,3,1.77,4.79,7.76,16,27,8.42
118,Ashaad Mabry,DT,Texas-San Antonio,22.9,6024,322,91.1,-1.4,7.7,Mabry,6024,322,33,9.25,,5.32,3.03,1.72,5.18,8.39,26,22.5,8.25
119,Jaryl Mamea,DT,Central Florida,,5115,288,91,-1.4,7.6,Mamea,5115,288,,,,5.2,2.94,1.86,4.84,7.75,23,28,8.83
120,Bud Delva,DT,Oregon State,23.7,6012,298,90.5,-1.5,7,Delva,6012,298,32.88,9.25,,5.13,2.99,1.78,4.83,7.93,30,26,7.92
121,Malcolm Goines,DT,Austin Peay,,6012,313,90.2,-1.5,6.7,Goines,6012,313,,,,5.22,3.07,1.83,4.79,7.8,20,27,8.08
122,Christopher Cormier,NT,Indiana,23,6015,315,88.1,-1.5,6.6,Cormier,6015,315,,,,5.43,3.02,1.89,4.93,7.96,,25.5,8
123,Jeremy Hall,DT,Stillman,,5112,286,89.7,-1.5,6.3,Hall,5112,286,,,,5.11,3.04,1.86,4.8,8.15,21,28,9
124,Daniel Maynes,DT,Massachusetts,,6030,301,89.6,-1.5,6.2,Maynes,6030,301,,,,5.69,3.18,1.93,5.03,8.12,35,28.5,8.33
125,Elkino Watson,DT,South Florida,,6020,287,89.4,-1.6,6,Watson,6020,287,31.63,9,,5.04,2.83,1.76,5.26,7.83,19,27.5,8.67
126,Rakeem Knight,DT,Bethune-Cookman,22.6,6013,332,89.2,-1.6,5.9,Knight,6013,332,,,,5.24,3,1.85,4.88,8.22,25,22.5,8.17
127,Charles Tuaau,DT,Texas A&M-Commerce,,6035,328,89.1,-1.6,5.8,Tuaau,6035,328,35.25,10.63,81.625,5.43,3.07,1.83,4.94,7.9,24,24.5,7.92
128,Cameron McLeod,DT,Ohio,23,6034,297,89,-1.6,5.7,McLeod,6034,297,,9.25,,5.16,3.03,1.8,5.23,8.6,27,29.5,8.08
129,Ethan Farmer,DT,North Carolina,23.2,6020,295,89,-1.6,5.7,Farmer,6020,295,33.63,8.75,79.375,5.28,3.03,1.84,4.8,7.78,23,25.5,8.67
130,Duvontae Covington,DT,Winston-Salem,,6016,325,88.9,-1.6,5.6,Covington,6016,325,,9.25,,5.53,3.2,1.81,5,7.99,26,23.5,8.08
131,Marquel Combs,DT,Southeast Louisiana,24,6016,294,88.8,-1.6,5.6,Combs,6016,294,30.88,9.63,,5.25,3.02,1.82,5.12,7.73,21,25.5,8.83
132,Joey Mbu,NT,Houston,22.5,6027,313,87,-1.6,5.5,Mbu,6027,313,35,9.25,82.625,5.54,3.15,1.83,4.84,7.89,21,26,8.08
133,Pasiaka Fahina,DT,Azusa Pacific,24.9,5115,282,88.4,-1.6,5.2,Fahina,5115,282,,,,5.16,2.95,1.8,5.15,8.04,20,28,8.92
134,Chance Carter,DT,Northwestern,,6030,302,88.2,-1.6,5.1,Carter,6030,302,32.5,9.88,,5.27,3.03,1.79,4.76,7.92,19,26,8.33
135,Carlif Taylor,DT,Southern Connecticut State,,6001,314,88.2,-1.6,5.1,Taylor,6001,314,31.38,8.75,,5.34,3.11,1.81,4.65,8.02,29,23.5,7.83
136,Angelo Pruitt,DT,Connecticut,23.3,6023,283,88,-1.7,4.9,Pruitt,6023,283,,,,5.34,3,1.81,4.96,8.02,26,28,8.5
137,Dominique Davis,DT,Liberty,,6047,277,87.6,-1.7,4.6,Davis,6047,277,34.25,11.13,82.5,5.28,3.03,1.81,4.95,7.59,16,26,9.25
138,Derrick Billups,NT,Alabama State,,6016,338,85.8,-1.7,4.5,Billups,6016,338,32.63,10,,5.39,3.09,1.89,5.12,8.44,25,25.5,7.58
139,Ashton Dorsey,DT,Texas A&M-Commerce,,6015,302,87.4,-1.7,4.5,Dorsey,6015,302,31.25,9,,5.41,3.19,1.95,,,27,27,8.42
140,Jerome McClain,DT,South Alabama,23.1,6014,296,87,-1.7,4.2,McClain,6014,296,33,9.75,80,5.35,3.07,1.87,5.35,7.87,26,28,8.25
141,Harold Legania,DT,Minnesota,23.9,6025,304,86.9,-1.7,4.2,Legania,6025,304,,,,5.33,2.96,1.87,5.21,8.02,23,27,8.33
142,Darious Cummings,DT,Florida,24.5,6011,310,86.2,-1.8,3.7,Cummings,6011,310,31.25,10,,5.42,3.04,1.89,4.88,7.84,22,26,8.17
143,Brandon Tennant,DT,Laval,,6015,312,86,-1.8,3.6,Tennant,6015,312,33,9.5,,5.53,3.2,1.9,4.73,7.86,22,24.5,8.42
144,Conor ONeal,DT,Winston-Salem,24.9,6030,318,84.9,-1.9,3.1,ONeal,6030,318,,10,,5.59,3.27,1.88,4.9,7.96,27,25,7.75
145,Dontrell Onuoha,DT,San Diego State,23.7,6013,310,84.9,-1.9,3,Onuoha,6013,310,,,,5.12,3.05,1.79,5.07,8.36,25,25,7.67
146,LaRyan King,DT,Colorado State,22.3,6004,311,84.8,-1.9,3,King,6004,311,,,,5.51,3.09,1.84,4.88,7.93,21,25,8.08
147,Octavius Brown,DT,Youngstown State,,5110,300,84.7,-1.9,2.9,Brown,5110,300,,,,5.38,3.07,1.86,4.97,8.12,32,20.5,8.58
148,Eric Thompson,DT,Faulkner College,,6016,305,84.2,-1.9,2.7,Thompson,6016,305,,,,5.44,2.97,1.82,,,,23,7.92
149,James Castleman,DT,Oklahoma State,22.9,6024,299,84,-1.9,2.6,Castleman,6024,299,33.13,9.5,79.75,5.48,3.17,1.9,4.65,8.1,25,28,7.83
150,Richard Ash,NT,Western Michigan,23.1,6036,312,82.8,-1.9,2.6,Ash,6036,312,,,,5.43,3.12,1.9,4.93,7.95,20,27,7.75
151,Jerry Mathis,DT,Samford,22.9,6022,309,83.9,-1.9,2.6,Mathis,6022,309,,9.88,,5.38,3.02,1.77,5.2,8.41,24,24.5,7.92
152,Chris Brown,DT,Tarleton State,,6030,333,83.2,-2,2.3,Brown,6030,333,,10,,5.53,3.26,2.05,5.06,8.16,21,26.5,8.17
153,Sam Sillmon,DT,Wayne State (MI),,6015,323,83.1,-2,2.2,Sillmon,6015,323,,,,5.86,3.15,2,5.07,7.97,,25.5,8
154,Terry Biles,DT,East Carolina,23.5,6026,293,82.9,-2,2.2,Biles,6026,293,,,,5.15,3.05,1.81,4.91,8.14,22,25.5,8
155,Dexter Blackmon,DT,Arkansas State,23.2,6025,286,82.7,-2,2.1,Blackmon,6025,286,,,,5.4,2.98,1.82,4.95,7.87,12,32,7.92
156,Ben Bradley,DT,Auburn,,6010,318,82.3,-2.1,2,Bradley,6010,318,,,,5.41,3.06,1.91,5.02,8.06,27,21,8.17
157,Drew Cheripko,DT,Towson,24.9,6035,277,82.2,-2.1,1.9,Cheripko,6035,277,,,,5.21,3.07,1.8,4.64,7.89,23,25,8.25
158,Eric Crume,DT,Syracuse,21.9,6007,302,82,-2.1,1.9,Crume,6007,302,,9.38,,5.1,2.98,1.81,5.16,7.93,25,23,7.75
159,Jeffrey Whitaker,DT,Auburn,23.5,6032,322,81.1,-2.1,1.6,Whitaker,6032,322,33.5,10,,5.91,3.31,1.96,5.2,8.6,41,22,7.83
160,Valentino Coleman,DT,Kansas State,22.7,6004,302,81.1,-2.1,1.6,Coleman,6004,302,,,,5.12,2.94,1.81,4.89,7.76,19,22.5,7.92
