#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
102,Darryl Richards,,WR,Toledo,,6021,184,94,-1.9,2.9,Richards,6021,184,31.375,8.875,77.25,4.64,2.76,1.5,4.47,7.53,,31,9.75
103,Wendell OBrien,,WR,Cal Lutheran,,5114,197,93.7,-1.9,2.8,OBrien,5114,197,32.875,9.75,80,4.59,2.72,1.6,4.58,7.25,,31.5,9.83
104,Auden Tate,WO37,WR,Florida State,21.6,6047,228,93.7,-1.9,2.8,Tate,6047,228,33.75,9.375,79.25,4.66,2.72,1.6,4.58,7.37,,31,9.33
105,Antonio Messick,,WR,Georgia Tech,,6025,207,93.6,-1.9,2.7,Messick,6025,207,33.375,9.875,79.625,4.79,2.69,1.6,4.45,7.33,10,32,9.67
106,Janarion Grant,,WR,Rutgers,,5092,177,92.7,-2,2.3,Grant,5092,177,30.125,9,71.125,4.56,2.64,1.7,4.43,7.07,22,32,10.17
107,Gavin Locklear,,WR,North Carolina State,,5097,188,91.4,-2.1,1.7,Locklear,5097,188,30.125,9.25,73.5,4.75,2.76,1.6,4.2,6.96,7,29.5,9.33
108,Doni Dowling,,WR,Virginia,,6004,213,90.9,-2.2,1.6,Dowling,6004,213,32.875,9.375,79.25,4.78,2.84,1.6,4.39,7.2,14,29.5,9.17
109,Antoine Porter,,WR,Eastern Michigan,,5083,179,90,-2.2,1.3,Porter,5083,179,30.125,8.875,72.375,4.75,2.75,1.6,4.42,7.01,10,32,9.42
110,Bryce Bobo,,WR,Colorado,,6020,204,89.9,-2.2,1.3,Bobo,6020,204,32.875,10,77.875,4.68,2.68,1.6,4.38,7.38,9,28.5,9.67
111,Alfonso Onunwor,,WR,Idaho,,5116,192,88.1,-2.4,0.8,Onunwor,5116,192,32.75,9.125,77.125,4.73,2.77,1.7,4.29,6.8,9,32.5,9.08
112,Isaiah Bernard,,WR,Hawaii,,5101,186,86.6,-2.5,0.6,Bernard,5101,186,31.5,9.625,76.875,4.56,2.68,1.6,4.44,7.21,5,29.5,9.42
113,Chris Hollis Jr.,,WR,Azusa Pacific,,5074,171,86.5,-2.5,0.5,Hollis Jr.,5074,171,30.125,8.5,73.125,4.55,2.65,1.6,4.44,7.28,16,31,9.33
114,Robert Lewis,,WR,Washington State,,5093,160,85.9,-2.6,0.5,Lewis,5093,160,28.875,7.75,69.75,4.7,2.71,1.6,4.34,7.09,5,32,
115,Jason Smith,,WR,Auburn,,6002,187,85.8,-2.6,0.5,Smith,6002,187,31.5,9,74.875,4.77,2.75,1.7,4.26,7.11,11,32.5,9.25
116,Alvin Bailey,,WR,Youngstown State,,5102,168,84.6,-2.7,0.3,Bailey,5102,168,29.75,9.625,74.5,4.72,2.69,1.6,4.26,7.07,8,30.5,9.08
117,Jaron Johnson,,WR,Eastern Michigan,,5105,170,83.8,-2.8,0.3,Johnson,5105,170,30.5,9.5,75.875,4.93,2.71,1.7,4.36,7.14,14,34,9.67
118,Eric Cooper,,WR,Central Michigan,,5103,196,83.2,-2.8,0.2,Cooper,5103,196,31.625,9.5,76.5,4.82,2.81,1.7,4.27,7.14,5,29.5,9.5
119,Tavares Martin,WO21,WR,Washington State,,6005,177,81.2,-3,0.1,Martin,6005,177,32.125,9,75.75,4.8,2.79,1.67,,,,31.5,
120,Stefan Derrick II,,WR,Youngstown State,,5104,194,80.7,-3,0.1,Derrick II,5104,194,31.875,10.25,76.5,4.82,2.78,1.6,4.6,7.26,8,31.5,8.83
121,JaQuay Savage,,WR,Cincinnati,,6023,211,80.3,-3.1,0.1,Savage,6023,211,31.125,9.125,77.25,4.87,2.81,1.7,5.07,7.76,,32,10.08
122,Ammon Barker,,WR,Hawaii,,6025,221,76.5,-3.4,0,Barker,6025,221,32,8.875,77.875,4.79,2.76,1.6,4.62,7.49,10,27,8.67
123,Diante Cherry,,WR,Delaware,,5090,183,74.9,-3.5,0,Cherry,5090,183,30.25,8.25,73,4.75,2.76,1.7,4.32,7.35,9,29,9
124,DeSean Parsons,,WR,Portland State,,6051,209,73.3,-3.7,0,Parsons,6051,209,33,9.375,79.75,4.75,2.7,1.8,4.7,7.13,6,28.5,9.33
125,Hyleck Foster,,WR,Marshall,,5097,186,70.6,-3.9,0,Foster,5097,186,29,8.25,71.5,4.73,2.75,1.7,4.58,7.4,4,30.5,8.83
126,Logan Fetzner,,WR,Tennessee,,5086,185,68.8,-4.1,0,Fetzner,5086,185,28.75,8,67.625,4.99,2.85,1.6,4.61,7.8,18,28.5,8.58
127,Anthony Miller,WO23,WR,Memphis,23.9,5111,201,,,,Miller,5111,201,31.625,10,75.5,,,,,,22,,
128,Braxton Berrios,WO02,WR,Miami,22.9,5085,184,,,,Berrios,5085,184,28,9.25,68.25,,,,,,11,,
129,Cam Phillips,WO28,WR,Virginia Tech,22.7,6001,201,,,,Phillips,6001,201,30.5,8.875,73.5,,,,,,,,
130,Dante Pettis,WO27,WR,Washington,22.9,6004,186,,,,Pettis,6004,186,32.25,9.5,77.25,,,,,,,,
131,Darren Carrington,WO07,WR,Utah,23.9,6022,199,,,,Carrington,6022,199,32.75,10.375,78.625,,,,,,,36,10
132,Deontay Burnett,WO03,WR,Southern Cal,20.9,5115,186,,,,Burnett,5115,186,31.5,8.625,74.5,,,,,,,,
