#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
101,DaMari Scott,,WR,Fresno State,,6002,205,105.1,-0.9,17.9,Scott,6002,205,31.75,9,78.125,4.47,2.61,1.62,4.27,6.86,10,32.5,9.67
102,Quest Truxton,,WR,San Diego State,,5107,182,105,-0.9,17.6,Truxton,5107,182,29.5,8.875,72.375,4.66,2.68,1.62,4.25,7.01,,37.5,9.83
103,Julian Williams,,WR,Florida International,,5097,193,104.7,-1,17,Williams,5097,193,29.875,8.875,72.125,4.72,2.65,1.62,4.21,6.95,15,34,9.92
104,Christian Blake,,WR,Northern Illinois,,6003,179,104.4,-1,16.4,Blake,6003,179,31.625,9.375,75,4.51,2.62,1.64,4.4,6.83,9,34.5,10.5
105,Jake Wieneke,WO42,WR,South Dakota State,24,6040,221,104.3,-1,16.1,Wieneke,6040,221,33,9.875,76.875,4.67,2.74,1.64,4.34,7.22,13,35,9.75
106,Nigel Carter,,WR,Tulsa,,6014,205,104.3,-1,16,Carter,6014,205,32.5,8.375,78.75,4.75,2.77,1.67,4.4,7.2,9,36.5,10.58
107,Charles Walker,,WR,Kentucky,,5107,203,104.2,-1,15.9,Walker,5107,203,30.75,9.25,74.5,4.59,2.63,1.66,4.26,6.75,12,35,9.5
108,Simmie Cobbs Jr.,WO09,WR,Indiana,23,6031,220,104.2,-1,15.9,Cobbs Jr.,6031,220,32,9.25,77.75,4.6,2.68,1.59,4.32,6.7,11,30,9.42
109,Anthony Young,,WR,Akron,,5115,191,104.1,-1,15.7,Young,5115,191,29.375,8.625,72.75,4.53,2.64,1.5,4.32,7.41,7,35,9.58
110,Corey Willis,,WR,Central Michigan,,5100,182,103.8,-1,15,Willis,5100,182,29.5,9.125,71.5,4.55,2.69,1.67,4.13,6.85,,33,10.25
111,Sergio Bailey II,,WR,Eastern Michigan,,5112,189,103.7,-1,14.9,Bailey II,5112,189,31.5,10.25,75.25,4.57,2.64,1.64,4.27,7.26,15,35,10.25
112,Devonte Boyd,,WR,UNLV,,6014,193,103.6,-1.1,14.6,Boyd,6014,193,31.25,10,77.625,4.59,2.63,1.64,4.45,6.98,18,34.5,10.17
113,Tyler Batson,,WR,UTEP,,6007,196,102.8,-1.1,13.1,Batson,6007,196,33,9.75,78.25,4.53,2.65,1.64,4.29,7.01,12,30.5,10.42
114,Deniko Carter,,WR,West Georgia,,6032,187,102.6,-1.1,12.8,Carter,6032,187,32.75,9.5,77.125,4.52,2.64,1.63,4.4,7.05,1,36.5,10.17
115,Marchie Murdock,,WR,Iowa State,,6000,201,102.6,-1.1,12.8,Murdock,6000,201,31.625,8.625,75,4.53,2.64,1.68,4.35,7.19,12,35,10.25
116,Thadd Smith,,WR,Boston College,,5083,167,102.6,-1.1,12.8,Smith,5083,167,29.25,8.875,72.375,4.51,2.58,1.52,4.43,7,10,34,10
117,Josh Smith,,WR,Tennessee,,6004,204,102.4,-1.2,12.4,Smith,6004,204,30.875,9.375,74.625,4.52,2.7,1.58,4.33,6.96,9,33,9.33
118,Darren Carrington,WO07,WR,Utah,23.9,6022,199,102.3,-1.2,12.2,Carrington,6022,199,32.75,10.375,78.625,4.78,2.75,1.62,4.51,6.96,9,36,10.08
119,Gregory Hogan,,WR,New Mexico State,,5117,188,101.7,-1.2,11.2,Hogan,5117,188,33.125,10.375,76.25,4.55,2.66,1.62,4.59,7.26,10,36.5,10.5
120,Christian Booker,,WR,Arkansas State,,5093,181,101.4,-1.2,10.8,Booker,5093,181,31.375,8.25,73,4.53,2.6,1.58,4.52,7.27,12,35,10.33
121,Phil Mayhue,,WR,Memphis,,6023,211,101.1,-1.3,10.3,Mayhue,6023,211,32.5,10.25,77.625,4.62,2.69,1.65,4.39,7.11,11,34.5,9.75
122,Gregory Phillips,,WR,Purdue,,5115,197,101.1,-1.3,10.2,Phillips,5115,197,30.5,9,74.25,4.66,2.66,1.56,4.4,7.03,20,31.5,9.58
123,John Diarse,,WR,TCU,,5113,211,101.1,-1.3,10.2,Diarse,5113,211,33.625,9.75,79.375,4.58,2.64,1.67,4.4,7.19,14,33.5,10.08
124,Ervin Philips,,WR,Syracuse,,5106,180,101.1,-1.3,10.2,Philips,5106,180,32,9.5,74.5,4.6,2.73,1.65,4.1,6.92,12,34.5,9.67
125,Ray Bolden,,WR,Stony Brook,,5081,171,100.7,-1.3,9.5,Bolden,5081,171,30,9.875,72.375,4.62,2.59,1.58,4.34,7.12,7,35.5,10.08
126,Cam Sims,,WR,Alabama,,6035,212,100.6,-1.3,9.5,Sims,6035,212,33.25,9.625,80.75,4.59,2.68,1.62,4.49,7.57,,34,10.25
127,Brandon Powell,,WR,Florida,,5080,181,100.4,-1.3,9.2,Powell,5080,181,29.25,8.875,71,4.59,2.7,1.6,4.15,6.88,,32,9.58
128,Donald Gray,,WR,Mississippi State,,5095,204,100.3,-1.3,9.1,Gray,5095,204,32.25,9.25,77,4.62,2.68,1.61,4.41,7.12,16,32,9.83
129,Chad Beebe,,WR,Northern Illinois,,5095,178,100.2,-1.4,8.8,Beebe,5095,178,27.875,9.125,69,4.68,2.59,1.6,4.18,6.88,,32.5,9.75
130,Linell Bonner,,WR,Houston,,5115,200,100.1,-1.4,8.8,Bonner,5115,200,31.625,8.875,76.75,4.76,2.73,1.62,4.33,6.97,16,33.5,9.58
131,Josh Stewart,,WR,Texas-San Antonio,,6040,204,99.9,-1.4,8.5,Stewart,6040,204,34.5,9,80.875,4.61,2.65,1.66,4.35,7.02,8,32.5,10.08
132,Jordan Villamin,,WR,Oregon State,23.1,6046,230,99.6,-1.4,8.1,Villamin,6046,230,34.5,9.5,80.375,4.75,2.69,1.65,4.35,7.41,15,31.5,10
133,Calvin Ridley,WO31,WR,Alabama,23.7,6004,189,99.3,-1.4,7.7,Ridley,6004,189,31.625,9.125,75.75,4.43,2.6,1.55,4.37,6.88,15,31,9.17
134,Adonis Jennings,,WR,Temple,,6022,203,99.3,-1.4,7.7,Jennings,6022,203,32.625,9.375,77.25,4.57,2.68,1.62,4.31,7.06,,31,9.67
135,Ike Lewis,,WR,Appalachian State,,5096,175,98.8,-1.5,7.1,Lewis,5096,175,30.625,8.75,73.375,,2.63,1.58,4.34,7.02,,32.5,9.83
136,Chris Murray,,WR,Arkansas State,,5087,185,98.8,-1.5,7,Murray,5087,185,29.5,8.625,72.375,4.5,2.57,1.53,4.47,7.06,16,31,9.58
137,Steven Dunbar,,WR,Houston,,6015,205,98,-1.5,6.2,Dunbar,6015,205,32.875,9.25,77.125,4.78,2.76,1.69,4.45,7.03,9,36,10
138,Brandt Van Roekel,,WR,South Dakota,,6031,212,97.8,-1.6,6,Van Roekel,6031,212,31.75,8.875,75.625,4.7,2.76,1.7,4.56,7.35,,36,10.33
139,Trent Riley,,WR,Portland State,,6002,205,97.7,-1.6,5.9,Riley,6002,205,31,8.75,74.75,4.67,2.74,1.74,4.33,7.09,9,39.5,9.5
140,Ishmael Hyman,,WR,James Madison,,6000,196,97,-1.6,5.2,Hyman,6000,196,31.625,8.625,76.375,4.45,2.65,1.6,4.37,7.14,,30,9.67
141,Alfonso Onunwor,,WR,Idaho,,5116,192,96.9,-1.6,5.1,Onunwor,5116,192,32.75,9.125,77.125,4.72,2.72,1.63,4.29,6.8,9,33,9.42
142,Detrich Clark,,WR,Colorado State,,5094,185,96.6,-1.7,4.9,Clark,5094,185,29.5,9.75,73.625,4.45,2.68,1.66,4.47,7.43,11,34,10.5
143,Kevin Gladney,,WR,Akron,,6004,202,95.9,-1.7,4.3,Gladney,6004,202,31.625,9,76.25,4.75,2.7,1.59,4.43,7.31,5,34,9.67
144,Zachary Parker,,WR,Virginia State,,5087,182,95.5,-1.8,4,Parker,5087,182,30.25,8.375,74,4.57,2.6,1.61,4.29,7.07,9,32.5,9.58
145,Keelan Ewaliko,,WR,Hawaii,,5110,199,95.1,-1.8,3.7,Ewaliko,5110,199,30,8.375,73.375,4.64,2.75,1.68,4.46,7.19,14,35,9.75
146,Xavier Hawkins,,WR,Oregon State,,5071,172,94.8,-1.8,3.4,Hawkins,5071,172,29.875,8.5,71,4.63,2.72,1.67,4.34,7.01,9,35.5,9.92
147,Nic Sblendorio,,WR,Eastern Washington,,5106,180,94.7,-1.8,3.4,Sblendorio,5106,180,29.75,8.875,70.75,4.69,2.67,1.63,4.16,7.05,9,34,9.33
148,Charles Nelson,,WR,Oregon,,5081,176,94.1,-1.9,3,Nelson,5081,176,28.875,8.25,71,4.57,2.66,1.59,4.35,7.06,16,31.5,9.5
149,Thomas Owens,,WR,Florida International,,6005,201,94,-1.9,3,Owens,6005,201,31.625,9.625,78,4.78,2.67,1.67,4.37,7.14,14,33.5,9.67
150,Desmon White,,WR,TCU,,5056,155,93.9,-1.9,2.9,White,5056,155,29.625,9.625,70.5,4.58,2.56,1.59,4.12,6.91,11,32,9.5
151,Tyrell Johnson,,WR,Arizona,,5070,161,93.9,-1.9,2.9,Johnson,5070,161,29.5,7.375,72.75,4.4,2.58,1.56,4.35,7,,31.5,9.5
