#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
,Thaddeous Thompson,,WR,North Texas,,6003,215,72.2,-3.8,0,Thompson,6003,215,,,,4.85,2.7,1.68,4.67,7.45,7,27.5,9
,Austin Moses,,WR,Kansas,,5116,191,71.4,-3.9,0,Moses,5116,191,,,,5,2.88,1.76,4.32,7.07,8,30,8.67
,Loliya Macharry,,WR,Alabama State,,6000,204,71.3,-3.9,0,Macharry,6000,204,,,,4.86,2.76,1.71,4.7,7.75,6,30.5,9.33
,Anthony Johnson,,WR,Jacksonville State,,6036,207,71.3,-3.9,0,Johnson,6036,207,,,,5.06,2.98,1.73,4.46,7.62,4,28.5,9.5
,Brandon Bishop,,WR,East Carolina,,6000,182,70.9,-3.9,0,Bishop,6000,182,,,,4.84,2.8,1.83,4.5,7.2,,30,9.25
,KLan Anderson,,WR,Colorado State-Pueblo,,5075,205,70.6,-3.9,0,Anderson,5075,205,,,,4.77,2.65,1.7,4.51,7.68,9,28.5,8.83
,Jimmie Roberts,,WR,Central Florida,,5071,147,70.4,-3.9,0,Roberts,5071,147,,,,4.74,2.72,1.65,4.65,7.09,6,31,9.08
,Cory Butler-Byrd,,WR,Utah,,5093,170,69.6,-4,0,Butler-Byrd,5093,170,,,,4.55,2.65,1.65,4.65,7.2,13,27.5,8.58
,Jordan Hargrove,,WR,Mount Union,,5110,199,67.8,-4.2,0,Hargrove,5110,199,,,,4.98,2.78,1.72,4.68,7.6,12,29.5,9.08
,Corey Davis,WO11,WR,Western Michigan,22.6,6026,209,,,,Davis,6026,209,33,9.125,77.25,,,,,,,,
,Keon Hatcher,WO21,WR,Arkansas,23,6012,212,,,,Hatcher,6012,212,32,9.5,76.125,4.64,2.72,1.64,,,16,,
,Mack Hollins,WO24,WR,North Carolina,24,6040,221,,,,Hollins,6040,221,33.25,9.75,80.375,4.53,2.64,1.6,,,,,
,Noah Brown,WO05,WR,Ohio State,21.7,6016,222,,,,Brown,6016,222,31.75,9.125,76.625,4.56,2.63,1.61,4.33,7.07,19,,
