#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
,Dondre Brown,,FB,South Carolina State,,6004,242,80.3,-2.2,1.5,Brown,6004,242,,,,4.88,2.81,1.68,4.61,7.7,15,26.5,9.17
,David Greene,,RB,UNLV,,5110,207,94.1,-2.2,1.4,Greene,5110,207,,,,4.84,2.82,1.69,4.51,7.26,18,31.5,10
,Roland Genesy,,RB,Indiana State,,5116,233,93.8,-2.2,1.4,Genesy,5116,233,,,,4.79,2.7,1.61,4.62,7.47,21,30,9.25
,Paul Harris,,RB,Hawaii,,5103,205,92.9,-2.3,1.1,Harris,5103,205,,,,4.66,2.63,1.57,4.8,7.66,8,33.5,9.58
,John Nguyen,,RB,Montana,,5056,186,92.7,-2.3,1.1,Nguyen,5056,186,,,,4.8,2.72,1.69,4.49,7.13,24,37.5,8.92
,Quinn Zamora,,FB,Northern Colorado,,5112,219,78.3,-2.3,1,Zamora,5112,219,,,,4.89,2.78,1.58,4.66,7.48,19,27.5,8.17
,Shawn White,,FB,Navy,,5113,264,78.1,-2.3,1,White,5113,264,,,,5.1,2.93,1.75,4.78,7.4,,28.5,8.25
,Vance Settlemire,,RB,Ashland,,5102,211,92,-2.4,0.9,Settlemire,5102,211,,,,4.75,2.78,1.72,4.31,7.23,19,31,9.33
,Jarred Gipson,,FB,Nevada,,6001,239,77.8,-2.4,0.9,Gipson,6001,239,,,,4.81,2.76,1.69,4.64,7.36,13,26.5,8.58
,Tion Green,,RB,Cincinnati,,5110,221,91.9,-2.4,0.9,Green,5110,221,,,,4.79,2.78,1.62,4.58,7.38,18,31.5,9
,Trent Cowan,,FB,Idaho,,6022,224,77.6,-2.4,0.9,Cowan,6022,224,,,,4.87,2.88,1.74,4.51,7.33,14,26.5,9.08
,Ashton Shumpert,,RB,Mississippi State,,6001,228,91.7,-2.4,0.9,Shumpert,6001,228,,,,4.77,2.78,1.73,4.45,6.97,,30.5,9
,EJ Junior IV,,FB,Tennessee State,,5116,234,77.2,-2.4,0.8,Junior IV,5116,234,,,,4.96,2.81,1.77,4.72,7.47,18,28,9.25
,Matthew Dayes,RB07,RB,North Carolina State,23,5085,205,90.6,-2.5,0.7,Dayes,5085,205,30,10.5,72,4.66,2.67,1.59,4.51,7.26,18,28,9.08
,Justin Davis,,RB,Ohio Dominican,,5076,201,90.1,-2.5,0.6,Davis,5076,201,,,,4.84,2.84,1.62,4.44,6.93,22,28,8.92
,Juwan Lewis,,RB,Ferris State,,5100,223,89.8,-2.5,0.6,Lewis,5100,223,,,,4.77,2.73,1.65,4.65,7.58,23,30.5,9.42
,Kori Garcia,,RB,Cal Poly,,5085,193,89.8,-2.5,0.6,Garcia,5085,193,,,,4.7,2.75,1.66,4.5,6.97,24,30,9
,Ulysses Bryant,,RB,Jacksonville,,5050,190,89.6,-2.6,0.5,Bryant,5050,190,,,,4.78,2.68,1.64,4.72,7.46,16,36,9.33
,Joseph Yearby,,RB,Miami,,5086,185,89.1,-2.6,0.5,Yearby,5086,185,,,,4.67,2.7,1.6,4.35,7.35,13,31,8.92
,Albert Reid,,RB,Virginia,,5092,211,88.2,-2.7,0.4,Reid,5092,211,,,,4.77,2.75,1.67,4.5,7.03,,29,8.92
,Kenneth Daniels,,RB,Coastal Carolina,,5094,178,88.1,-2.7,0.4,Daniels,5094,178,,,,4.68,2.73,1.6,4.48,7.32,13,29.5,9.5
,De'Veon Smith,RB28,RB,Michigan,22.8,5107,223,87.6,-2.7,0.3,Smith,5107,223,29.5,9,72.125,4.85,2.77,1.73,4.45,7,22,29,9
,DeAndre Jennings,,FB,Lamar,,6013,254,72.7,-2.7,0.3,Jennings,6013,254,,,,5.27,3,1.76,4.79,7.45,,26,8.58
,Darius Paulk,,RB,South Carolina,,5072,197,87,-2.8,0.3,Paulk,5072,197,,,,4.86,2.75,1.69,4.34,7.18,24,29.5,9.08
,Andrew Stefanelli,,FB,Maryland,,5090,229,72.2,-2.8,0.3,Stefanelli,5090,229,,,,5.16,2.89,1.75,4.77,7.68,19,28,9.08
,Charles Jones,,RB,Kansas State,,5093,200,85.3,-2.9,0.2,Jones,5093,200,,,,4.91,2.82,1.72,4.38,7.18,6,32.5,9.25
,Jestin Kelly,,FB,Grambling State,,5105,236,70.1,-2.9,0.2,Kelly,5105,236,,,,5.11,2.95,1.82,4.65,7.75,16,28.5,8.83
,Will Thomas Collins,,FB,Kentucky,,5104,238,70.1,-2.9,0.2,Thomas Collins,5104,238,,,,5.04,2.91,1.69,4.83,7.68,18,28.5,8
,Dakota Ball,,FB,Alabama,,6022,271,69.8,-2.9,0.2,Ball,6022,271,,,,5.16,2.95,1.82,4.55,7.87,19,25,8.08
,Armond McRae,,RB,Merrimack,,5104,213,83.7,-3,0.1,McRae,5104,213,,,,4.83,2.76,1.69,4.37,7.44,8,30.5,8.92
,Tyreis Thomas,,RB,South Alabama,,5096,211,83.3,-3.1,0.1,Thomas,5096,211,,,,4.82,2.76,1.67,4.44,7.4,11,29.5,8.92
,Grant Radakovich,,FB,Clemson,,6010,254,67.7,-3.1,0.1,Radakovich,6010,254,,,,5.08,2.94,1.84,4.7,7.64,21,26,8.33
,Rasheed Harrell,,RB,Southeastern,,5095,197,79.3,-3.4,0,Harrell,5095,197,,,,4.88,2.75,1.71,4.7,7.3,8,31,9.42
,Erick Evans,,RB,Tennessee State,,5083,183,77,-3.6,0,Evans,5083,183,,,,4.69,2.65,1.7,4.65,7.51,18,29.5,9.33
,Darren Walker,,RB,Minnesota-Duluth,,5080,198,75.9,-3.7,0,Walker,5080,198,,,,4.64,2.67,1.64,4.62,7.47,,29,8.17
,Dalviness Greene,,RB,Albany State,,5062,142,75.6,-3.7,0,Greene,5062,142,,,,4.65,2.72,1.67,4.32,7.26,,28,9.25
,Khalid Thomas,,RB,Alabama State,,5085,181,72.7,-3.9,0,Thomas,5085,181,,,,5.18,2.83,1.76,4.49,6.94,,28,9
,Jerome Lewis,,RB,Tuskegee,,5065,205,71.6,-4,0,Lewis,5065,205,,,,5.02,2.89,1.67,4.63,7.43,16,30,8.08
,Kendall Pearcey,,RB,Fordham,,5084,193,70.5,-4.1,0,Pearcey,5084,193,,,,4.77,2.73,1.74,4.58,7.75,13,29,9
,Deionte Buckley,,RB,Cincinnati,,5083,215,66.4,-4.4,0,Buckley,5083,215,,,,4.98,2.79,1.71,4.89,7.56,9,29.5,8.08
,Jarvis Small,,RB,Albany State,,5057,217,66.3,-4.4,0,Small,5057,217,,,,4.82,2.79,1.67,4.7,7.82,20,25,8
,Justin Davis,RB06,RB,Southern Cal,21.8,6005,208,,,,Davis,6005,208,31,9.625,73.75,,,,4.3,6.75,21,30,9.58
